"","Cardiac.Fibroblasts","Ventricular.Cardiomyocyte","Endothelial.Cell","Schwann.Cell","Cardiac.Pericyte","Macrophage"
"chr6-150235001-150240000",-0.818632107907821,0.808959084182687,-0.446947547822564,-0.0978733514688418,-0.426067338783144,-0.230784881675521
"chr6-150250001-150255000",-0.758962821583256,0.841441394128212,-0.485870676849084,-0.291176287104524,-0.413888850626139,-0.568646433080512
"chr6-150450001-150455000",-0.115604440231765,-0.178129816260103,0.794533477584413,-0.116485883820493,-0.103701334989176,-0.0628166442154645
"chr6-150565001-150570000",-0.682448438903044,0.759413221944961,-0.292469282181628,-0.0400652465793725,-0.196686156084053,-0.265095818044457
"chr6-150680001-150685000",-0.195872847007249,-0.327322242395219,0.773424006999713,0.0386173346622226,-0.176442420527185,0.0750895918959857
"chr6-150755001-150760000",-0.14502241589799,-0.191871961095946,0.801735152653316,0.0883523278299602,-0.105298636182873,-0.0622357185686711
"chr6-150925001-150930000",0.790828313301921,-0.199618246242699,-0.210358901729733,0.0483139856875241,-0.109731635257159,-0.112429627622117
"chr6-150935001-150940000",0.822580367981584,-0.380759614836601,-0.10001676207429,-0.138690598937275,-0.0916624484485489,-0.0811430969412033
"chr6-151260001-151265000",0.838558322950508,-0.454240573821487,-0.0654762351604323,-0.0383657381317716,-0.147657423276693,-0.156447071886405
"chr6-151265001-151270000",0.790282170021263,-0.407358645056255,-0.0461824939457831,-0.0780270503725414,-0.0514803921744447,-0.136903348209075
"chr6-151275001-151280000",0.819579968731303,-0.635529316740951,-0.0953096320462554,0.0484999111519334,-0.0245287700445144,-0.140706641579586
"chr6-151290001-151295000",0.769364708758955,-0.367568933098831,-0.208859153397378,0.0457721810842757,0.052380990278331,-0.144786966473759
"chr6-151500001-151505000",-0.0963395402278035,-0.157336347829021,-0.146091190973511,0.0604580554182957,-0.09627871601429,0.839052353341128
"chr6-151510001-151515000",-0.16429142927497,-0.124221781414092,-0.0734202734266758,-0.0356814092977515,-0.162374713084473,0.845844269532875
"chr6-151550001-151555000",-0.0294062978842317,-0.352374716066727,-0.0934287476933258,0.0424155761621761,-0.0817210276274638,0.834076288469504
"chr6-151605001-151610000",0.824709935928388,-0.396924483931873,-0.198802306666535,-0.159952893800234,-0.108384706135792,-0.0225222477567782
"chr6-151700001-151705000",0.785952161436926,-0.471088084209447,-0.106512616972653,-0.183121560746346,0.0014097676704855,-0.071368226056937
"chr6-152220001-152225000",-0.568609221446418,0.756549835008034,-0.421537531539449,-0.136925795820763,-0.206060818321702,-0.347495235078007
"chr6-152290001-152295000",-0.699688079350013,0.801590752474311,-0.604673920527638,-0.150349547235153,-0.349522672354338,-0.421137899960147
"chr6-152350001-152355000",-0.777951578786543,0.770345263260548,-0.47656486181256,-0.129518839573703,-0.313458580252961,-0.17281255770089
"chr6-152695001-152700000",-0.100214734959135,-0.267044801997355,0.811317646404916,0.0104832100737224,-0.110243249016253,-0.0822241663479544
"chr6-152920001-152925000",-0.818382620629992,0.87762287125695,-0.530718692930178,-0.287802427300627,-0.594348239922765,-0.392257021176048
"chr6-153100001-153105000",-0.678843814164052,0.77766292708642,-0.420927195639866,-0.258283970836541,-0.382051976828544,-0.295010142902121
"chr6-154165001-154170000",-0.08376099010843,-0.198436515476218,-0.0722526939929003,-0.0858834616190427,-0.0587227908595787,0.831813949322252
"chr6-154200001-154205000",-0.100648148828714,-0.191540427628801,-0.018615747513959,0.0443114026885671,-0.0116454932790407,0.788267663035399
"chr6-154355001-154360000",-0.0550298322492537,-0.205217607053142,-0.117978805425714,0.127509121648804,-0.084849205460782,0.80520361482382
"chr6-154460001-154465000",-0.724124196121497,0.753312634394751,-0.3615565759853,-0.0689531080136824,-0.327730646812008,-0.169401186566481
"chr6-154590001-154595000",-0.755039577851527,0.816381972928484,-0.742128927598258,-0.222095330694636,-0.393466397875102,-0.482696857298445
"chr6-154595001-154600000",-0.703715815263664,0.760937331008934,-0.373614762562127,-0.264128192069166,-0.245503485921132,-0.30323538999385
"chr6-155025001-155030000",-0.565646361456514,0.782227049017536,-0.325209303256866,-0.19140506459773,-0.0796485524350565,-0.175341408708142
"chr6-155105001-155110000",-0.780858230289279,0.778165026799955,-0.354331821857006,-0.1038326831965,-0.307099198093335,-0.391327772195733
"chr6-155250001-155255000",-0.754434194903917,0.783009060175182,-0.565265685504011,-0.148939960859184,-0.283200111570803,-0.413831510218615
"chr6-155255001-155260000",-0.578363151882218,0.757433073493964,-0.297749772746487,-0.0743586526847197,-0.228298814706599,-0.17575130998605
"chr6-155280001-155285000",-0.746625763823923,0.788726830133847,-0.370043723727471,-0.249051784298336,-0.288239412473357,-0.234118463698664
"chr6-155490001-155495000",0.776577818299006,-0.345295302715032,-0.0774481245139822,0.0377797600073567,-0.0465130686697367,-0.111562856723404
"chr6-156120001-156125000",-0.142957841362246,-0.207347984319309,0.00436813420400298,0.113002814096704,-0.0312429472115549,0.802398536026266
"chr6-156195001-156200000",-0.169516435147875,-0.246411096398645,-0.160975009574366,-0.0614277610106045,0.050848037403763,0.875925859085638
"chr6-156420001-156425000",0.773325155067288,-0.29557796482885,-0.083853178635797,-0.109936044322657,-0.158660870794176,-0.0609592757149391
"chr6-156425001-156430000",0.859880692348799,-0.543294457311501,-0.110835451849022,-0.0301465896499289,-0.137187158980096,-0.122913601166842
"chr6-156695001-156700000",-0.0929399675379694,-0.194071530254614,-0.042940074368847,0.0596697010160941,-0.0286056683950664,0.753393099749052
"chr6-157325001-157330000",-0.802180363159346,0.802406296461225,-0.290380816397727,-0.111742690382112,-0.269718978707862,-0.265345609741405
"chr6-157330001-157335000",-0.713100203362619,0.789192954382038,-0.31870120672923,-0.0472406726933388,-0.2545124334115,-0.245107193882427
"chr6-157425001-157430000",-0.685917452182115,0.764783472900516,-0.451035814742313,-0.249932792456973,-0.212422552112038,-0.24410635760358
"chr6-157540001-157545000",-0.747956097788212,0.815368738823302,-0.277599554578108,-0.128513366117237,-0.453325747647642,-0.243928729980889
"chr6-157705001-157710000",-0.760435407081022,0.825742171400933,-0.379639593835135,-0.238355429045023,-0.297207436388105,-0.375926660434578
"chr6-158045001-158050000",-0.598579475587051,0.750467094066631,-0.259463979602956,-0.239993230471283,-0.228919464927428,-0.241938785655161
"chr6-158665001-158670000",-0.123693372915209,-0.137650377807955,-0.0600126131334629,-0.0862343317547333,-0.111220300488935,0.824093718034399
"chr6-158735001-158740000",-0.388846044922957,0.758056065917189,-0.309738003092313,-0.0274856202156651,-0.236710236779021,-0.0884276976856177
"chr6-158855001-158860000",-0.379172568358443,0.755762014223027,-0.315675390124291,-0.175990722315737,-0.259441392535509,-0.114271005725383
"chr6-159030001-159035000",-0.131918180884871,-0.199047158934379,0.0162278899935628,-0.0307409704651524,-0.223864201195652,0.839179164367626
"chr6-159055001-159060000",-0.133514024325507,-0.169509814097414,0.00809035329728407,-0.0452414207940921,-0.0723774490025259,0.811552927156038
"chr6-159125001-159130000",-0.751153631355545,0.831716342465678,-0.765625622430349,-0.162264523978798,-0.759962622283017,-0.508289297282842
"chr6-159245001-159250000",0.828310507935149,-0.305080231303637,-0.0969255221176621,-0.123143137411725,-0.115226426735938,-0.15516758954422
"chr6-159490001-159495000",0.782909805521457,-0.423782722223023,-0.0427761096226288,-0.19501518859253,-0.0564977668932807,-0.124801012312835
"chr6-159745001-159750000",-0.460632092178012,0.755140198918826,-0.250187142433046,-0.174864517435095,-0.213266550371473,-0.097665102123614
"chr6-160385001-160390000",-0.732187108142182,0.753619722447444,-0.412091518307988,-0.156905824449441,-0.0663112425607753,-0.227238725451396
"chr6-161070001-161075000",-0.413707334121375,0.773345516038734,-0.237104247962456,-0.158154966512155,-0.140319006017449,-0.142731171043179
"chr6-162055001-162060000",-0.718095377569629,0.785073192097761,-0.461323728989436,-0.184351744269574,-0.401503266691103,-0.308898196432843
"chr6-162185001-162190000",-0.789051431511272,0.832268763721837,-0.642070545286181,-0.319191749812491,-0.460672553864086,-0.376354402854955
"chr6-162190001-162195000",-0.473593252868862,0.767380017373909,-0.297280128947501,-0.0813885447893649,-0.184634564674685,-0.271411021368086
"chr6-162465001-162470000",-0.779133422528266,0.852766172128361,-0.860915576825607,-0.347106346150729,-0.433784916134767,-0.502279456745952
"chr6-162670001-162675000",-0.745695916578647,0.794378978732035,-0.512261809212878,-0.148683552304051,-0.316480192013282,-0.320481735250224
"chr6-162785001-162790000",-0.65991564554732,0.755254155247278,-0.147922952869827,-0.218996069757908,-0.243611384670149,-0.23931501718448
"chr6-162885001-162890000",-0.592946613876407,0.753578648639899,-0.339940321378711,-0.136222414771093,-0.234251931977757,-0.159685572244712
"chr6-163035001-163040000",-0.552076962092962,0.76148112182539,-0.260415216469404,0.0671348717051421,-0.198008139248513,-0.216707753035062
"chr6-163085001-163090000",-0.732893956520287,0.794311978237546,-0.687303120656111,-0.130550718287761,-0.328766132537887,-0.394707158974286
"chr6-163205001-163210000",-0.78921563249522,0.854693659150394,-0.561777897630767,-0.162463415432347,-0.503194286700699,-0.337455392473218
"chr6-163210001-163215000",-0.498002896332072,0.775269729625438,-0.218650360659491,0.0290065284571575,-0.228626065571676,-0.129626909339092
"chr6-163285001-163290000",-0.851185408197121,0.842156604522291,-0.729804176641499,-0.061329699953444,-0.426301149879148,-0.55805436325539
"chr6-163290001-163295000",-0.546328621791372,0.783857329410239,-0.35075143532312,-0.0769083114781031,-0.420143598017835,-0.185118194909498
"chr6-163295001-163300000",-0.614165757859064,0.769525871197414,-0.421857995806297,-0.0705545577419719,-0.517502444365584,-0.277029275879562
"chr6-163645001-163650000",-0.661255744846276,0.790406979302851,-0.357399236068069,-0.210321634397789,-0.193640779464263,-0.15602999000096
"chr6-163695001-163700000",-0.119905545015247,-0.144876601872942,-0.0585104184112157,0.019710985637187,-0.100737149749573,0.818681427974252
"chr6-163755001-163760000",-0.181962990218942,-0.0730067667379177,-0.232292559787487,0.0281009117031791,-0.0654522371273128,0.810481510419151
"chr6-163880001-163885000",-0.0559638150077217,-0.153114591934583,-0.262286747597091,-0.0139839446770856,-0.0461287383066783,0.769568527289684
"chr6-163960001-163965000",-0.819857673556464,0.872369747608625,-0.731408258873549,-0.307860762859583,-0.858572102228617,-0.688351995479084
"chr6-163965001-163970000",-0.799457971987477,0.79903804262837,-0.399470542044146,-0.0286326675753824,-0.515542842680973,-0.336887015872864
"chr6-164300001-164305000",0.792032414953,-0.940903702867282,-0.060704528512239,-0.0679167648960762,0.0496262960677298,-0.189618267362902
"chr6-164340001-164345000",0.782600659237229,-0.240877169447271,-0.0882048335319177,-0.0328524496648307,-0.151116483571616,-0.132933993186313
"chr6-164575001-164580000",0.840501572952936,-0.614552944743174,-0.110568309515886,-0.160377059249951,-0.0577433685049801,-0.0425716485043975
"chr6-165180001-165185000",0.7809100159179,-0.457765834235417,-0.0279797687035002,0.0760933858154456,-0.209724584971251,-0.0717650880800903
"chr6-166055001-166060000",0.823414108845476,-0.47370631275748,-0.148913570977247,0.106209665334047,-0.0791125661886386,-0.109374106054412
"chr6-166235001-166240000",-0.0669349572384307,-0.237436917931906,-0.033920360537022,0.0409458509770833,-0.0307906494320666,0.813358469379488
"chr6-166255001-166260000",-0.127535762755068,-0.245366556605312,-0.0832166504658698,0.00230792656124612,-0.186425794279073,0.878035236475291
"chr6-166360001-166365000",-0.815666383283865,0.752802043470475,-0.404874967714705,-0.149101023341116,-0.161661404070503,-0.283360086840927
"chr6-166375001-166380000",-0.521328803457196,0.752661261322006,-0.227284197803746,-0.191024618541535,-0.140393570621349,-0.181881188965672
"chr6-166690001-166695000",-0.818140001748014,0.774668798973232,-0.318664750022497,-0.110562184497054,-0.487478443336971,-0.352641321939003
"chr6-166925001-166930000",-0.058437086163967,-0.31784582009206,0.768708354108588,0.0576857529679197,-0.0664917890111022,-0.0249455857326408
"chr6-167090001-167095000",-0.195763120116411,-0.119037562484626,-0.0460683976363082,-0.175842789988595,0.0179126645345324,0.776193658435196
"chr6-167775001-167780000",-0.801637424529558,0.836394093835712,-0.421948132254827,-0.277521361853889,-0.414330531278784,-0.328367797702261
"chr6-167990001-167995000",-0.141633935182876,-0.151597660512051,0.784438973304839,-0.113421068016048,-0.0586759214813763,-0.0733596975079163
"chr6-168095001-168100000",-0.767400162031565,0.822682125208511,-0.47547549166437,-0.297802725252637,-0.411068503370439,-0.409370174357764
"chr6-168215001-168220000",0.837466291013689,-0.572257005975783,-0.149633865290725,-0.0587897531593598,-0.0390774482234542,-0.0998949227750201
"chr6-168225001-168230000",0.847891488168474,-0.314167612055451,-0.195140355875151,-0.169607710642089,-0.217664600085759,-0.084209114179259
"chr6-168315001-168320000",0.814030009870029,-0.229243913823058,-0.22050063742947,-0.166253084360259,-0.0939221205711433,-0.145039685286323
"chr6-168325001-168330000",0.787517266813661,-0.568092094374634,0.0109846990946012,0.0372081284632662,-0.188069931028234,-0.0760227158916798
"chr6-168375001-168380000",0.766084029369423,-0.44837263862623,-0.176357133656685,-0.0316557196216162,0.0911145226887069,-0.123659842814444
"chr6-168415001-168420000",0.757511743269523,-0.524261050615046,-0.168873866174948,-0.049016318620178,0.0653576195119856,-0.102269704218748
"chr6-168440001-168445000",0.757630171338931,-0.420154771297348,-0.447335310424876,-0.143016116115781,0.0747494067119394,-0.178425127413835
"chr6-168465001-168470000",0.78934035994106,-0.443222447052527,-0.123495089101238,-0.165095261826392,0.0348732362850578,-0.106603198620999
"chr6-169070001-169075000",0.858328029721378,-0.894790452152832,-0.17275084013083,-0.00909504418364082,-0.044698305396286,-0.10294644966719
"chr6-169075001-169080000",0.833721239268339,-0.367312378301812,-0.171877006441432,0.042896743548741,-0.0399718192829682,-0.208371889562439
"chr6-169165001-169170000",0.761639380773132,-0.806032562917481,-0.0475772800737328,-0.247291007510872,0.0457167268534862,-0.0862079471143402
"chr6-169190001-169195000",0.773534305078853,-0.563877256889136,-0.199163010812772,-0.0794411381091653,0.088897567975508,-0.180387040318174
"chr6-169250001-169255000",0.783508448280233,-0.645707777440305,-0.329316130820074,0.0826047810911844,0.0181676398501942,-0.130111886859857
"chr6-169265001-169270000",0.825571753940395,-0.593211736747736,-0.12031882648143,-0.0945912589075312,-0.138781669141941,-0.030146224361349
"chr6-169285001-169290000",0.819000231156341,-0.462242618356839,-0.11142663133329,0.0474160217616,-0.150990962695788,-0.0503569367332286
"chr6-169290001-169295000",0.808761065561557,-0.684634494373491,-0.226679151717114,0.0383882767515294,-0.264505067320768,0.0622531059563672
"chr6-169850001-169855000",-0.179531831595778,-0.207243737566302,0.857190749236058,-0.0973762374682908,-0.125863409500747,-0.160596647028566
"chr6-169905001-169910000",-0.0673527936689675,-0.183275045955356,0.752617097086147,-0.0890474044403395,-0.0506525659411225,-0.164707487202037
"chr6-170040001-170045000",-0.832527844789645,0.866968927229728,-0.707106513554191,-0.370343057068524,-0.71982459070728,-0.621486768086794
"chr6-170125001-170130000",-0.892519276347151,0.843045447309271,-0.382856990272725,-0.254658326127729,-0.323063673172281,-0.271916107390275
"chr6-170130001-170135000",-0.850550680490162,0.765489209798943,-0.224559472369245,-0.155564904148723,-0.404460801785777,-0.364674553154015
"chr6-170520001-170525000",-0.85945476852801,0.789961892125973,-0.257519547373292,-0.299797460372842,-0.396005843764856,-0.454569388058013
